cidade,data_previsao,temperatura,umidade,proba_chuva,latitude,longitude
Uruçuí,2026-02-28 15:00:00,27.35,73,92.0,-7.2294,-44.5561
Uruçuí,2026-02-28 18:00:00,27.27,76,100.0,-7.2294,-44.5561
Uruçuí,2026-02-28 21:00:00,24.94,87,100.0,-7.2294,-44.5561
Uruçuí,2026-03-01 00:00:00,23.76,91,100.0,-7.2294,-44.5561
Uruçuí,2026-03-01 03:00:00,22.63,94,100.0,-7.2294,-44.5561
Uruçuí,2026-03-01 06:00:00,22.27,96,100.0,-7.2294,-44.5561
Uruçuí,2026-03-01 09:00:00,22.11,96,100.0,-7.2294,-44.5561
Barreiras,2026-02-24 12:00:00,21.77,95,100.0,-12.1528,-44.99
Barreiras,2026-02-24 15:00:00,27.64,69,34.0,-12.1528,-44.99
Barreiras,2026-02-24 18:00:00,29.12,63,81.0,-12.1528,-44.99
Barreiras,2026-02-24 21:00:00,24.75,87,100.0,-12.1528,-44.99
Barreiras,2026-02-25 00:00:00,22.71,92,100.0,-12.1528,-44.99
Barreiras,2026-02-25 03:00:00,21.88,95,76.0,-12.1528,-44.99
Barreiras,2026-02-25 06:00:00,21.33,96,79.0,-12.1528,-44.99
Barreiras,2026-02-25 09:00:00,20.74,98,100.0,-12.1528,-44.99
Barreiras,2026-02-25 12:00:00,22.26,96,100.0,-12.1528,-44.99
Barreiras,2026-02-25 15:00:00,25.6,83,100.0,-12.1528,-44.99
Barreiras,2026-02-25 18:00:00,28.27,70,100.0,-12.1528,-44.99
Barreiras,2026-02-25 21:00:00,24.47,87,100.0,-12.1528,-44.99
Barreiras,2026-02-26 00:00:00,22.76,92,100.0,-12.1528,-44.99
Barreiras,2026-02-26 03:00:00,21.83,98,100.0,-12.1528,-44.99
Barreiras,2026-02-26 06:00:00,21.43,97,100.0,-12.1528,-44.99
Barreiras,2026-02-26 09:00:00,21.45,98,100.0,-12.1528,-44.99
Barreiras,2026-02-26 12:00:00,23.96,90,100.0,-12.1528,-44.99
Barreiras,2026-02-26 15:00:00,24.15,91,100.0,-12.1528,-44.99
Barreiras,2026-02-26 18:00:00,25.22,87,100.0,-12.1528,-44.99
Barreiras,2026-02-26 21:00:00,22.56,97,100.0,-12.1528,-44.99
Barreiras,2026-02-27 00:00:00,21.62,99,72.0,-12.1528,-44.99
Barreiras,2026-02-27 03:00:00,20.74,99,0.0,-12.1528,-44.99
Barreiras,2026-02-27 06:00:00,20.98,99,0.0,-12.1528,-44.99
Barreiras,2026-02-27 09:00:00,20.7,98,0.0,-12.1528,-44.99
Barreiras,2026-02-27 12:00:00,23.13,89,0.0,-12.1528,-44.99
Barreiras,2026-02-27 15:00:00,25.52,84,100.0,-12.1528,-44.99
Barreiras,2026-02-27 18:00:00,25.6,85,100.0,-12.1528,-44.99
Barreiras,2026-02-27 21:00:00,23.69,92,100.0,-12.1528,-44.99
Barreiras,2026-02-28 00:00:00,22.13,95,100.0,-12.1528,-44.99
Barreiras,2026-02-28 03:00:00,21.94,97,31.0,-12.1528,-44.99
Barreiras,2026-02-28 06:00:00,21.33,99,100.0,-12.1528,-44.99
Barreiras,2026-02-28 09:00:00,21.21,99,100.0,-12.1528,-44.99
Barreiras,2026-02-28 12:00:00,22.73,94,100.0,-12.1528,-44.99
Barreiras,2026-02-28 15:00:00,26.19,82,100.0,-12.1528,-44.99
Barreiras,2026-02-28 18:00:00,26.12,86,100.0,-12.1528,-44.99
Barreiras,2026-02-28 21:00:00,22.78,95,100.0,-12.1528,-44.99
Barreiras,2026-03-01 00:00:00,21.33,97,100.0,-12.1528,-44.99
Barreiras,2026-03-01 03:00:00,21.05,98,80.0,-12.1528,-44.99
Barreiras,2026-03-01 06:00:00,20.81,99,97.0,-12.1528,-44.99
Barreiras,2026-03-01 09:00:00,20.83,99,98.0,-12.1528,-44.99
Balsas,2026-02-24 12:00:00,23.89,88,60.0,-7.5325,-46.0356
Balsas,2026-02-24 15:00:00,28.14,72,100.0,-7.5325,-46.0356
Balsas,2026-02-24 18:00:00,31.38,57,100.0,-7.5325,-46.0356
Balsas,2026-02-24 21:00:00,26.34,82,100.0,-7.5325,-46.0356
Balsas,2026-02-25 00:00:00,24.61,88,100.0,-7.5325,-46.0356
Balsas,2026-02-25 03:00:00,23.4,93,100.0,-7.5325,-46.0356
Balsas,2026-02-25 06:00:00,22.47,95,98.0,-7.5325,-46.0356
Balsas,2026-02-25 09:00:00,22.35,94,46.0,-7.5325,-46.0356
Balsas,2026-02-25 12:00:00,26.06,80,100.0,-7.5325,-46.0356
Balsas,2026-02-25 15:00:00,29.02,68,100.0,-7.5325,-46.0356
Balsas,2026-02-25 18:00:00,28.97,70,100.0,-7.5325,-46.0356
Balsas,2026-02-25 21:00:00,25.18,89,100.0,-7.5325,-46.0356
Balsas,2026-02-26 00:00:00,24.13,90,100.0,-7.5325,-46.0356
Balsas,2026-02-26 03:00:00,22.56,98,100.0,-7.5325,-46.0356
Balsas,2026-02-26 06:00:00,22.18,98,100.0,-7.5325,-46.0356
Balsas,2026-02-26 09:00:00,22.0,99,100.0,-7.5325,-46.0356
Balsas,2026-02-26 12:00:00,22.2,97,100.0,-7.5325,-46.0356
Balsas,2026-02-26 15:00:00,22.8,96,100.0,-7.5325,-46.0356
Balsas,2026-02-26 18:00:00,22.95,95,100.0,-7.5325,-46.0356
Balsas,2026-02-26 21:00:00,22.22,97,23.0,-7.5325,-46.0356
Balsas,2026-02-27 00:00:00,21.89,96,0.0,-7.5325,-46.0356
Balsas,2026-02-27 03:00:00,21.79,97,0.0,-7.5325,-46.0356
Balsas,2026-02-27 06:00:00,21.78,97,0.0,-7.5325,-46.0356
Balsas,2026-02-27 09:00:00,21.5,97,0.0,-7.5325,-46.0356
Balsas,2026-02-27 12:00:00,22.39,96,58.0,-7.5325,-46.0356
Balsas,2026-02-27 15:00:00,25.18,84,98.0,-7.5325,-46.0356
Balsas,2026-02-27 18:00:00,27.45,73,100.0,-7.5325,-46.0356
Balsas,2026-02-27 21:00:00,25.19,87,100.0,-7.5325,-46.0356
Balsas,2026-02-28 00:00:00,22.6,95,100.0,-7.5325,-46.0356
Balsas,2026-02-28 03:00:00,22.46,96,100.0,-7.5325,-46.0356
Balsas,2026-02-28 06:00:00,22.52,94,100.0,-7.5325,-46.0356
Balsas,2026-02-28 09:00:00,22.28,95,86.0,-7.5325,-46.0356
Balsas,2026-02-28 12:00:00,23.82,91,97.0,-7.5325,-46.0356
Balsas,2026-02-28 15:00:00,24.59,88,100.0,-7.5325,-46.0356
Balsas,2026-02-28 18:00:00,27.02,80,100.0,-7.5325,-46.0356
Balsas,2026-02-28 21:00:00,23.9,92,100.0,-7.5325,-46.0356
Balsas,2026-03-01 00:00:00,23.22,92,100.0,-7.5325,-46.0356
Balsas,2026-03-01 03:00:00,22.38,96,100.0,-7.5325,-46.0356
Balsas,2026-03-01 06:00:00,21.94,98,100.0,-7.5325,-46.0356
Balsas,2026-03-01 09:00:00,21.91,97,100.0,-7.5325,-46.0356
Gurupi,2026-02-24 12:00:00,23.29,88,0.0,-11.7292,-49.0686
Gurupi,2026-02-24 15:00:00,27.17,74,61.0,-11.7292,-49.0686
Gurupi,2026-02-24 18:00:00,28.52,71,100.0,-11.7292,-49.0686
Gurupi,2026-02-24 21:00:00,25.63,88,100.0,-11.7292,-49.0686
Gurupi,2026-02-25 00:00:00,23.36,92,100.0,-11.7292,-49.0686
Gurupi,2026-02-25 03:00:00,22.91,92,0.0,-11.7292,-49.0686
Gurupi,2026-02-25 06:00:00,22.47,93,0.0,-11.7292,-49.0686
Gurupi,2026-02-25 09:00:00,21.53,97,100.0,-11.7292,-49.0686
Gurupi,2026-02-25 12:00:00,25.58,85,100.0,-11.7292,-49.0686
Gurupi,2026-02-25 15:00:00,27.59,79,100.0,-11.7292,-49.0686
Gurupi,2026-02-25 18:00:00,26.17,78,100.0,-11.7292,-49.0686
Gurupi,2026-02-25 21:00:00,23.36,90,0.0,-11.7292,-49.0686
Gurupi,2026-02-26 00:00:00,22.28,97,0.0,-11.7292,-49.0686
Gurupi,2026-02-26 03:00:00,22.23,95,23.0,-11.7292,-49.0686
Gurupi,2026-02-26 06:00:00,21.63,98,100.0,-11.7292,-49.0686
Gurupi,2026-02-26 09:00:00,22.11,98,100.0,-11.7292,-49.0686
Gurupi,2026-02-26 12:00:00,22.66,97,100.0,-11.7292,-49.0686
Gurupi,2026-02-26 15:00:00,24.64,87,98.0,-11.7292,-49.0686
Gurupi,2026-02-26 18:00:00,28.26,68,94.0,-11.7292,-49.0686
Gurupi,2026-02-26 21:00:00,26.05,83,93.0,-11.7292,-49.0686
Gurupi,2026-02-27 00:00:00,22.96,94,100.0,-11.7292,-49.0686
Gurupi,2026-02-27 03:00:00,22.37,97,100.0,-11.7292,-49.0686
Gurupi,2026-02-27 06:00:00,21.89,97,80.0,-11.7292,-49.0686
Gurupi,2026-02-27 09:00:00,21.68,98,51.0,-11.7292,-49.0686
Gurupi,2026-02-27 12:00:00,22.16,96,100.0,-11.7292,-49.0686
Gurupi,2026-02-27 15:00:00,25.13,87,100.0,-11.7292,-49.0686
Gurupi,2026-02-27 18:00:00,26.3,82,100.0,-11.7292,-49.0686
Gurupi,2026-02-27 21:00:00,25.01,90,100.0,-11.7292,-49.0686
Gurupi,2026-02-28 00:00:00,22.79,96,100.0,-11.7292,-49.0686
Gurupi,2026-02-28 03:00:00,22.39,97,100.0,-11.7292,-49.0686
Gurupi,2026-02-28 06:00:00,22.14,99,100.0,-11.7292,-49.0686
Gurupi,2026-02-28 09:00:00,22.03,98,100.0,-11.7292,-49.0686
Gurupi,2026-02-28 12:00:00,23.26,94,100.0,-11.7292,-49.0686
Gurupi,2026-02-28 15:00:00,23.59,94,100.0,-11.7292,-49.0686
Gurupi,2026-02-28 18:00:00,22.35,96,100.0,-11.7292,-49.0686
Gurupi,2026-02-28 21:00:00,21.33,97,100.0,-11.7292,-49.0686
Gurupi,2026-03-01 00:00:00,21.55,97,100.0,-11.7292,-49.0686
Gurupi,2026-03-01 03:00:00,21.52,97,0.0,-11.7292,-49.0686
Gurupi,2026-03-01 06:00:00,21.46,97,0.0,-11.7292,-49.0686
Gurupi,2026-03-01 09:00:00,21.16,97,0.0,-11.7292,-49.0686
Uruçuí,2026-02-25 12:00:00,23.96,88,90.0,-7.2294,-44.5561
Uruçuí,2026-02-25 15:00:00,28.49,68,70.0,-7.2294,-44.5561
Uruçuí,2026-02-25 18:00:00,28.7,74,100.0,-7.2294,-44.5561
Uruçuí,2026-02-25 21:00:00,25.42,87,100.0,-7.2294,-44.5561
Uruçuí,2026-02-26 00:00:00,24.44,92,100.0,-7.2294,-44.5561
Uruçuí,2026-02-26 03:00:00,23.21,96,100.0,-7.2294,-44.5561
Uruçuí,2026-02-26 06:00:00,22.37,97,100.0,-7.2294,-44.5561
Uruçuí,2026-02-26 09:00:00,22.12,99,100.0,-7.2294,-44.5561
Uruçuí,2026-02-26 12:00:00,22.47,96,100.0,-7.2294,-44.5561
Uruçuí,2026-02-26 15:00:00,23.81,90,100.0,-7.2294,-44.5561
Uruçuí,2026-02-26 18:00:00,23.91,90,100.0,-7.2294,-44.5561
Uruçuí,2026-02-26 21:00:00,22.78,96,72.0,-7.2294,-44.5561
Uruçuí,2026-02-27 00:00:00,22.44,96,45.0,-7.2294,-44.5561
Uruçuí,2026-02-27 03:00:00,22.14,97,0.0,-7.2294,-44.5561
Uruçuí,2026-02-27 06:00:00,21.93,96,0.0,-7.2294,-44.5561
Uruçuí,2026-02-27 09:00:00,21.81,96,0.0,-7.2294,-44.5561
Uruçuí,2026-02-27 12:00:00,24.24,86,21.0,-7.2294,-44.5561
Uruçuí,2026-02-27 15:00:00,26.76,75,100.0,-7.2294,-44.5561
Uruçuí,2026-02-27 18:00:00,25.79,83,100.0,-7.2294,-44.5561
Uruçuí,2026-02-27 21:00:00,23.24,93,100.0,-7.2294,-44.5561
Uruçuí,2026-02-28 00:00:00,23.29,91,100.0,-7.2294,-44.5561
Uruçuí,2026-02-28 03:00:00,22.87,94,27.0,-7.2294,-44.5561
Uruçuí,2026-02-28 06:00:00,22.47,95,13.0,-7.2294,-44.5561
Uruçuí,2026-02-28 09:00:00,22.25,96,21.0,-7.2294,-44.5561
Uruçuí,2026-02-28 12:00:00,24.62,87,90.0,-7.2294,-44.5561
Uruçuí,2026-02-28 15:00:00,26.33,81,100.0,-7.2294,-44.5561
Uruçuí,2026-02-28 18:00:00,25.69,85,100.0,-7.2294,-44.5561
Uruçuí,2026-02-28 21:00:00,23.71,91,100.0,-7.2294,-44.5561
Uruçuí,2026-03-01 00:00:00,22.99,93,100.0,-7.2294,-44.5561
Uruçuí,2026-03-01 03:00:00,22.16,97,100.0,-7.2294,-44.5561
Uruçuí,2026-03-01 06:00:00,22.13,96,100.0,-7.2294,-44.5561
Uruçuí,2026-03-01 09:00:00,22.0,96,100.0,-7.2294,-44.5561
Uruçuí,2026-03-01 12:00:00,23.09,92,100.0,-7.2294,-44.5561
Uruçuí,2026-03-01 15:00:00,24.1,89,100.0,-7.2294,-44.5561
Uruçuí,2026-03-01 18:00:00,22.88,95,100.0,-7.2294,-44.5561
Uruçuí,2026-03-01 21:00:00,22.52,96,12.0,-7.2294,-44.5561
Uruçuí,2026-03-02 00:00:00,22.29,96,22.0,-7.2294,-44.5561
Uruçuí,2026-03-02 03:00:00,22.04,97,48.0,-7.2294,-44.5561
Uruçuí,2026-03-02 06:00:00,21.77,98,100.0,-7.2294,-44.5561
Uruçuí,2026-03-02 09:00:00,21.68,98,36.0,-7.2294,-44.5561
Barreiras,2026-02-25 12:00:00,21.68,92,99.0,-12.1528,-44.99
Barreiras,2026-02-25 15:00:00,25.04,80,100.0,-12.1528,-44.99
Barreiras,2026-02-25 18:00:00,27.18,71,80.0,-12.1528,-44.99
Barreiras,2026-02-25 21:00:00,26.32,75,64.0,-12.1528,-44.99
Barreiras,2026-02-26 00:00:00,22.77,91,100.0,-12.1528,-44.99
Barreiras,2026-02-26 03:00:00,21.86,94,10.0,-12.1528,-44.99
Barreiras,2026-02-26 06:00:00,21.1,97,49.0,-12.1528,-44.99
Barreiras,2026-02-26 09:00:00,20.72,98,100.0,-12.1528,-44.99
Barreiras,2026-02-26 12:00:00,25.17,83,80.0,-12.1528,-44.99
Barreiras,2026-02-26 15:00:00,28.83,61,86.0,-12.1528,-44.99
Barreiras,2026-02-26 18:00:00,26.91,81,100.0,-12.1528,-44.99
Barreiras,2026-02-26 21:00:00,24.49,90,100.0,-12.1528,-44.99
Barreiras,2026-02-27 00:00:00,21.88,98,100.0,-12.1528,-44.99
Barreiras,2026-02-27 03:00:00,21.78,98,100.0,-12.1528,-44.99
Barreiras,2026-02-27 06:00:00,21.83,98,100.0,-12.1528,-44.99
Barreiras,2026-02-27 09:00:00,21.69,98,65.0,-12.1528,-44.99
Barreiras,2026-02-27 12:00:00,21.86,98,100.0,-12.1528,-44.99
Barreiras,2026-02-27 15:00:00,22.67,95,100.0,-12.1528,-44.99
Barreiras,2026-02-27 18:00:00,23.91,90,100.0,-12.1528,-44.99
Barreiras,2026-02-27 21:00:00,22.37,94,100.0,-12.1528,-44.99
Barreiras,2026-02-28 00:00:00,21.52,97,95.0,-12.1528,-44.99
Barreiras,2026-02-28 03:00:00,21.17,98,0.0,-12.1528,-44.99
Barreiras,2026-02-28 06:00:00,20.63,98,2.0,-12.1528,-44.99
Barreiras,2026-02-28 09:00:00,20.65,97,0.0,-12.1528,-44.99
Barreiras,2026-02-28 12:00:00,22.55,91,20.0,-12.1528,-44.99
Barreiras,2026-02-28 15:00:00,26.01,74,69.0,-12.1528,-44.99
Barreiras,2026-02-28 18:00:00,24.74,89,100.0,-12.1528,-44.99
Barreiras,2026-02-28 21:00:00,22.29,95,100.0,-12.1528,-44.99
Barreiras,2026-03-01 00:00:00,21.47,98,100.0,-12.1528,-44.99
Barreiras,2026-03-01 03:00:00,21.08,98,95.0,-12.1528,-44.99
Barreiras,2026-03-01 06:00:00,21.0,98,18.0,-12.1528,-44.99
Barreiras,2026-03-01 09:00:00,20.74,98,0.0,-12.1528,-44.99
Barreiras,2026-03-01 12:00:00,21.7,96,20.0,-12.1528,-44.99
Barreiras,2026-03-01 15:00:00,23.71,91,100.0,-12.1528,-44.99
Barreiras,2026-03-01 18:00:00,22.36,96,100.0,-12.1528,-44.99
Barreiras,2026-03-01 21:00:00,21.84,98,100.0,-12.1528,-44.99
Barreiras,2026-03-02 00:00:00,21.04,100,100.0,-12.1528,-44.99
Barreiras,2026-03-02 03:00:00,20.89,99,100.0,-12.1528,-44.99
Barreiras,2026-03-02 06:00:00,20.72,99,100.0,-12.1528,-44.99
Barreiras,2026-03-02 09:00:00,20.61,98,45.0,-12.1528,-44.99
Balsas,2026-02-25 12:00:00,23.66,90,100.0,-7.5325,-46.0356
Balsas,2026-02-25 15:00:00,27.25,75,100.0,-7.5325,-46.0356
Balsas,2026-02-25 18:00:00,29.23,70,100.0,-7.5325,-46.0356
Balsas,2026-02-25 21:00:00,24.96,88,100.0,-7.5325,-46.0356
Balsas,2026-02-26 00:00:00,23.7,94,100.0,-7.5325,-46.0356
Balsas,2026-02-26 03:00:00,22.92,96,100.0,-7.5325,-46.0356
Balsas,2026-02-26 06:00:00,22.7,95,100.0,-7.5325,-46.0356
Balsas,2026-02-26 09:00:00,22.64,94,100.0,-7.5325,-46.0356
Balsas,2026-02-26 12:00:00,23.24,92,100.0,-7.5325,-46.0356
Balsas,2026-02-26 15:00:00,23.56,93,100.0,-7.5325,-46.0356
Balsas,2026-02-26 18:00:00,22.44,97,100.0,-7.5325,-46.0356
Balsas,2026-02-26 21:00:00,22.11,98,100.0,-7.5325,-46.0356
Balsas,2026-02-27 00:00:00,22.04,97,100.0,-7.5325,-46.0356
Balsas,2026-02-27 03:00:00,21.65,97,0.0,-7.5325,-46.0356
Balsas,2026-02-27 06:00:00,21.41,97,0.0,-7.5325,-46.0356
Balsas,2026-02-27 09:00:00,21.08,97,0.0,-7.5325,-46.0356
Balsas,2026-02-27 12:00:00,23.45,88,0.0,-7.5325,-46.0356
Balsas,2026-02-27 15:00:00,24.02,86,20.0,-7.5325,-46.0356
Balsas,2026-02-27 18:00:00,23.77,86,0.0,-7.5325,-46.0356
Balsas,2026-02-27 21:00:00,23.18,91,30.0,-7.5325,-46.0356
Balsas,2026-02-28 00:00:00,22.5,94,37.0,-7.5325,-46.0356
Balsas,2026-02-28 03:00:00,22.3,95,0.0,-7.5325,-46.0356
Balsas,2026-02-28 06:00:00,21.65,97,20.0,-7.5325,-46.0356
Balsas,2026-02-28 09:00:00,21.28,97,0.0,-7.5325,-46.0356
Balsas,2026-02-28 12:00:00,25.38,79,0.0,-7.5325,-46.0356
Balsas,2026-02-28 15:00:00,25.91,82,100.0,-7.5325,-46.0356
Balsas,2026-02-28 18:00:00,25.17,89,100.0,-7.5325,-46.0356
Balsas,2026-02-28 21:00:00,23.22,93,100.0,-7.5325,-46.0356
Balsas,2026-03-01 00:00:00,21.94,97,100.0,-7.5325,-46.0356
Balsas,2026-03-01 03:00:00,21.95,98,100.0,-7.5325,-46.0356
Balsas,2026-03-01 06:00:00,21.48,99,100.0,-7.5325,-46.0356
Balsas,2026-03-01 09:00:00,21.53,99,100.0,-7.5325,-46.0356
Balsas,2026-03-01 12:00:00,21.98,97,100.0,-7.5325,-46.0356
Balsas,2026-03-01 15:00:00,22.5,95,100.0,-7.5325,-46.0356
Balsas,2026-03-01 18:00:00,22.8,94,100.0,-7.5325,-46.0356
Balsas,2026-03-01 21:00:00,22.26,96,0.0,-7.5325,-46.0356
Balsas,2026-03-02 00:00:00,21.82,97,0.0,-7.5325,-46.0356
Balsas,2026-03-02 03:00:00,21.67,97,0.0,-7.5325,-46.0356
Balsas,2026-03-02 06:00:00,21.5,98,38.0,-7.5325,-46.0356
Balsas,2026-03-02 09:00:00,21.33,98,0.0,-7.5325,-46.0356
Gurupi,2026-02-25 12:00:00,22.72,94,0.0,-11.7292,-49.0686
Gurupi,2026-02-25 15:00:00,25.91,80,0.0,-11.7292,-49.0686
Gurupi,2026-02-25 18:00:00,27.18,72,33.0,-11.7292,-49.0686
Gurupi,2026-02-25 21:00:00,26.07,81,9.0,-11.7292,-49.0686
Gurupi,2026-02-26 00:00:00,23.13,94,10.0,-11.7292,-49.0686
Gurupi,2026-02-26 03:00:00,22.44,98,100.0,-11.7292,-49.0686
Gurupi,2026-02-26 06:00:00,22.58,98,100.0,-11.7292,-49.0686
Gurupi,2026-02-26 09:00:00,22.23,98,100.0,-11.7292,-49.0686
Gurupi,2026-02-26 12:00:00,22.88,96,100.0,-11.7292,-49.0686
Gurupi,2026-02-26 15:00:00,24.25,90,90.0,-11.7292,-49.0686
Gurupi,2026-02-26 18:00:00,28.08,70,78.0,-11.7292,-49.0686
Gurupi,2026-02-26 21:00:00,25.08,90,100.0,-11.7292,-49.0686
Gurupi,2026-02-27 00:00:00,22.91,96,100.0,-11.7292,-49.0686
Gurupi,2026-02-27 03:00:00,22.58,96,40.0,-11.7292,-49.0686
Gurupi,2026-02-27 06:00:00,22.34,98,100.0,-11.7292,-49.0686
Gurupi,2026-02-27 09:00:00,22.23,96,100.0,-11.7292,-49.0686
Gurupi,2026-02-27 12:00:00,22.33,98,100.0,-11.7292,-49.0686
Gurupi,2026-02-27 15:00:00,21.92,98,100.0,-11.7292,-49.0686
Gurupi,2026-02-27 18:00:00,22.29,96,100.0,-11.7292,-49.0686
Gurupi,2026-02-27 21:00:00,22.82,94,0.0,-11.7292,-49.0686
Gurupi,2026-02-28 00:00:00,21.71,98,0.0,-11.7292,-49.0686
Gurupi,2026-02-28 03:00:00,21.64,98,0.0,-11.7292,-49.0686
Gurupi,2026-02-28 06:00:00,21.64,97,20.0,-11.7292,-49.0686
Gurupi,2026-02-28 09:00:00,21.87,98,95.0,-11.7292,-49.0686
Gurupi,2026-02-28 12:00:00,22.06,98,100.0,-11.7292,-49.0686
Gurupi,2026-02-28 15:00:00,22.12,96,100.0,-11.7292,-49.0686
Gurupi,2026-02-28 18:00:00,21.88,97,100.0,-11.7292,-49.0686
Gurupi,2026-02-28 21:00:00,21.47,99,100.0,-11.7292,-49.0686
Gurupi,2026-03-01 00:00:00,21.57,99,100.0,-11.7292,-49.0686
Gurupi,2026-03-01 03:00:00,21.55,98,100.0,-11.7292,-49.0686
Gurupi,2026-03-01 06:00:00,21.37,98,100.0,-11.7292,-49.0686
Gurupi,2026-03-01 09:00:00,21.42,98,0.0,-11.7292,-49.0686
Gurupi,2026-03-01 12:00:00,21.82,97,20.0,-11.7292,-49.0686
Gurupi,2026-03-01 15:00:00,22.39,95,100.0,-11.7292,-49.0686
Gurupi,2026-03-01 18:00:00,22.67,95,82.0,-11.7292,-49.0686
Gurupi,2026-03-01 21:00:00,22.52,95,100.0,-11.7292,-49.0686
Gurupi,2026-03-02 00:00:00,21.44,98,100.0,-11.7292,-49.0686
Gurupi,2026-03-02 03:00:00,21.22,98,0.0,-11.7292,-49.0686
Gurupi,2026-03-02 06:00:00,20.77,98,0.0,-11.7292,-49.0686
Gurupi,2026-03-02 09:00:00,20.92,98,0.0,-11.7292,-49.0686
Uruçuí,2026-02-26 12:00:00,22.17,95,90.0,-7.2294,-44.5561
Uruçuí,2026-02-26 15:00:00,25.34,81,0.0,-7.2294,-44.5561
Uruçuí,2026-02-26 18:00:00,27.51,78,98.0,-7.2294,-44.5561
Uruçuí,2026-02-26 21:00:00,24.48,90,100.0,-7.2294,-44.5561
Uruçuí,2026-02-27 00:00:00,23.51,92,100.0,-7.2294,-44.5561
Uruçuí,2026-02-27 03:00:00,22.89,94,97.0,-7.2294,-44.5561
Uruçuí,2026-02-27 06:00:00,22.18,97,100.0,-7.2294,-44.5561
Uruçuí,2026-02-27 09:00:00,21.63,98,80.0,-7.2294,-44.5561
Uruçuí,2026-02-27 12:00:00,23.4,91,18.0,-7.2294,-44.5561
Uruçuí,2026-02-27 15:00:00,26.75,78,100.0,-7.2294,-44.5561
Uruçuí,2026-02-27 18:00:00,25.77,84,100.0,-7.2294,-44.5561
Uruçuí,2026-02-27 21:00:00,24.63,89,100.0,-7.2294,-44.5561
Uruçuí,2026-02-28 00:00:00,23.27,93,100.0,-7.2294,-44.5561
Uruçuí,2026-02-28 03:00:00,23.01,92,100.0,-7.2294,-44.5561
Uruçuí,2026-02-28 06:00:00,22.68,93,100.0,-7.2294,-44.5561
Uruçuí,2026-02-28 09:00:00,22.24,95,65.0,-7.2294,-44.5561
Uruçuí,2026-02-28 12:00:00,23.22,93,89.0,-7.2294,-44.5561
Uruçuí,2026-02-28 15:00:00,24.31,89,100.0,-7.2294,-44.5561
Uruçuí,2026-02-28 18:00:00,24.75,84,100.0,-7.2294,-44.5561
Uruçuí,2026-02-28 21:00:00,22.45,96,100.0,-7.2294,-44.5561
Uruçuí,2026-03-01 00:00:00,21.88,99,100.0,-7.2294,-44.5561
Uruçuí,2026-03-01 03:00:00,21.84,99,100.0,-7.2294,-44.5561
Uruçuí,2026-03-01 06:00:00,21.72,98,100.0,-7.2294,-44.5561
Uruçuí,2026-03-01 09:00:00,21.75,98,90.0,-7.2294,-44.5561
Uruçuí,2026-03-01 12:00:00,22.39,96,100.0,-7.2294,-44.5561
Uruçuí,2026-03-01 15:00:00,24.16,88,36.0,-7.2294,-44.5561
Uruçuí,2026-03-01 18:00:00,25.21,83,32.0,-7.2294,-44.5561
Uruçuí,2026-03-01 21:00:00,23.68,90,90.0,-7.2294,-44.5561
Uruçuí,2026-03-02 00:00:00,22.67,94,57.0,-7.2294,-44.5561
Uruçuí,2026-03-02 03:00:00,22.47,94,0.0,-7.2294,-44.5561
Uruçuí,2026-03-02 06:00:00,21.94,93,0.0,-7.2294,-44.5561
Uruçuí,2026-03-02 09:00:00,21.55,94,0.0,-7.2294,-44.5561
Uruçuí,2026-03-02 12:00:00,25.25,78,0.0,-7.2294,-44.5561
Uruçuí,2026-03-02 15:00:00,29.19,61,23.0,-7.2294,-44.5561
Uruçuí,2026-03-02 18:00:00,28.76,66,99.0,-7.2294,-44.5561
Uruçuí,2026-03-02 21:00:00,25.72,84,100.0,-7.2294,-44.5561
Uruçuí,2026-03-03 00:00:00,24.01,89,100.0,-7.2294,-44.5561
Uruçuí,2026-03-03 03:00:00,23.15,92,0.0,-7.2294,-44.5561
Uruçuí,2026-03-03 06:00:00,22.43,93,9.0,-7.2294,-44.5561
Uruçuí,2026-03-03 09:00:00,21.77,96,100.0,-7.2294,-44.5561
Barreiras,2026-02-26 12:00:00,22.31,91,12.0,-12.1528,-44.99
Barreiras,2026-02-26 15:00:00,25.72,76,100.0,-12.1528,-44.99
Barreiras,2026-02-26 18:00:00,27.6,77,100.0,-12.1528,-44.99
Barreiras,2026-02-26 21:00:00,24.24,90,100.0,-12.1528,-44.99
Barreiras,2026-02-27 00:00:00,22.21,95,100.0,-12.1528,-44.99
Barreiras,2026-02-27 03:00:00,21.59,97,91.0,-12.1528,-44.99
Barreiras,2026-02-27 06:00:00,21.63,98,100.0,-12.1528,-44.99
Barreiras,2026-02-27 09:00:00,21.9,97,100.0,-12.1528,-44.99
Barreiras,2026-02-27 12:00:00,22.17,97,100.0,-12.1528,-44.99
Barreiras,2026-02-27 15:00:00,22.2,98,100.0,-12.1528,-44.99
Barreiras,2026-02-27 18:00:00,22.3,98,100.0,-12.1528,-44.99
Barreiras,2026-02-27 21:00:00,22.9,95,100.0,-12.1528,-44.99
Barreiras,2026-02-28 00:00:00,21.74,97,100.0,-12.1528,-44.99
Barreiras,2026-02-28 03:00:00,21.57,97,0.0,-12.1528,-44.99
Barreiras,2026-02-28 06:00:00,21.01,98,25.0,-12.1528,-44.99
